Date,SPY_Close,VIX_Close,ret_1d,ret_20d,volatility_20d,vix_change_20d,regime
2004-04-30,74.33374786376953,17.190000534057617,-0.007778841538793824,-0.02478487223756598,0.12608464191372562,0.03243248816212341,2
2004-05-03,75.13092803955078,16.6200008392334,0.010724337177808296,-0.02172069596032511,0.12946486685263411,0.0626598768796729,2
2004-05-04,75.07061767578125,16.549999237060547,-0.0008027368401171131,-0.02784808725882204,0.12714108458198772,0.10554435149287622,2
2004-05-05,75.55297088623047,15.770000457763672,0.006425326251243035,-0.01845073495179761,0.12987322377155808,0.029373418531560613,2
2004-05-06,74.9031753540039,17.049999237060547,-0.008600529199639828,-0.024600797748785874,0.13266477413933958,0.0818527277566059,2
2004-05-07,73.66381072998047,18.1299991607666,-0.01654622274911588,-0.038559246338608744,0.14341846824820362,0.11500608275288826,0
2004-05-10,72.90681457519531,19.770000457763672,-0.01027636429996781,-0.052168586291259866,0.14458385069390145,0.2938482201085353,0
2004-05-11,73.52315521240234,18.56999969482422,0.008453813827942636,-0.03056223269439029,0.14311208079502521,0.07589799817906773,2
2004-05-12,73.99207305908203,18.139999389648438,0.006377825398339088,-0.02592823822003887,0.1454780444177706,0.16133159555392385,2
2004-05-13,73.68388366699219,18.860000610351562,-0.004165167690919458,-0.02629299889118375,0.14556973061419934,0.19822114895823506,2
2004-05-14,73.7174072265625,18.469999313354492,0.0004549646123679363,-0.03329548470802479,0.14185718202120645,0.2362784358847101,2
2004-05-17,73.08769989013672,19.959999084472656,-0.00854217965765458,-0.041553248353514816,0.1437642455927912,0.29442276171958737,0
2004-05-18,73.45614624023438,19.329999923706055,0.005041153992415781,-0.02028214280044982,0.1347571489327517,0.15956807649898197,2
2004-05-19,73.20159149169922,18.93000030517578,-0.0034653975407673565,-0.03017651883279282,0.13186223517750736,0.21346152835108612,2
2004-05-20,73.43604278564453,18.670000076293945,0.0032028168946558466,-0.04052519767829921,0.12003291216338735,0.27789189014533244,2
2004-05-21,73.56332397460938,18.489999771118164,0.0017332250504886737,-0.03978682315675086,0.12031923133974924,0.31977155382201494,2
2004-05-24,73.87149047851562,18.079999923706055,0.0041891323998983765,-0.03441304731767825,0.122308454012111,0.22410286820285918,2
2004-05-25,74.92996215820312,15.960000038146973,0.014328554532080817,-0.021434595960979852,0.13478275012521643,0.05905775456839746,2
2004-05-26,75.19123077392578,15.970000267028809,0.003486837684116617,-0.005141223912308757,0.12799258361743598,-0.019643992051192383,2
2004-05-27,75.61328887939453,15.279999732971191,0.005613129365281022,0.00930071795212295,0.12541022220168724,-0.07951810952799898,2
2004-05-28,75.60658264160156,15.5,-8.869125906774133e-05,0.017123242328164867,0.12159583931331983,-0.09831300067206572,2
2004-06-01,75.50608825683594,16.299999237060547,-0.0013291750698745108,0.0049934191826788155,0.11605036185152345,-0.019254006378715216,2
2004-06-02,75.78746032714844,16.079999923706055,0.0037264818878632866,0.009548911059492404,0.1166050417464842,-0.028398751360786734,2
2004-06-03,75.09072875976562,17.030000686645508,-0.00919323017785878,-0.006118119791224341,0.11923043504633413,0.07989855372905397,2
2004-06-04,75.68698120117188,16.780000686645508,0.007940426884307072,0.010464253931339762,0.11837428803142289,-0.01583569281505648,2
2004-06-07,76.8392333984375,15.390000343322754,0.01522391538120682,0.04310695627866368,0.11101744247802524,-0.15113066432861277,2
2004-06-08,76.94640350341797,15.010000228881836,0.0013947315744908817,0.05540756308940464,0.10098781729441386,-0.2407688476816694,2
2004-06-09,76.2296142578125,15.390000343322754,-0.00931543532861323,0.03681097523074772,0.10711627401052333,-0.17124390973403114,2
2004-06-10,76.604736328125,15.039999961853027,0.00492094934448728,0.035310042833328614,0.10641857528943706,-0.17089302823044306,2
2004-06-14,75.84774017333984,16.06999969482422,-0.009881845314925086,0.029366754284112062,0.11240492499884418,-0.1479321752511511,2
2004-06-15,76.38370513916016,15.050000190734863,0.007066327415891749,0.03616917649318663,0.11404932603563432,-0.18516509202828413,2
2004-06-16,76.37027740478516,14.789999961853027,-0.00017579317932447935,0.04491285838222736,0.10767263287173182,-0.2590180039958765,2
2004-06-17,76.25640106201172,15.149999618530273,-0.0014911081462996023,0.03812145021356361,0.10789976733798987,-0.2162441966722144,2
2004-06-18,76.40025329589844,14.989999771118164,0.0018864283113719793,0.043696615592871746,0.10603002050327302,-0.20813525993342719,2
2004-06-21,76.1111831665039,15.260000228881836,-0.0037836278928939926,0.03642816632519197,0.10800215688925542,-0.18264594716000693,2
2004-06-22,76.4944076538086,14.3100004196167,0.005035061489798709,0.03984436157630533,0.10860425365199451,-0.22606811266870463,2
2004-06-23,77.15335845947266,13.979999542236328,0.008614365753981446,0.04442671942447829,0.11091086765230661,-0.22676993356033737,2
2004-06-24,76.9112777709961,14.8100004196167,-0.0031376558753916095,0.026442234264175024,0.10259263824297972,-0.07205511377077622,2
2004-06-25,76.54148864746094,15.1899995803833,-0.0048079960995603965,0.017957650907389988,0.10448274547829647,-0.04884162013797044,2
2004-06-28,76.27928161621094,16.06999969482422,-0.00342568502237639,0.008807879496931958,0.10401259773823748,0.051701569087620136,2
2004-06-29,76.5952377319336,15.470000267028809,0.004142096110872462,0.013076309704653122,0.10479836752816074,-0.0019354666433026857,2
2004-06-30,77.00537872314453,14.34000015258789,0.005354653936140874,0.019856550656004224,0.10578778058035394,-0.12024534823390043,2
2004-07-01,75.93636322021484,15.199999809265137,-0.013882348488578833,0.0019647431438347684,0.11758651619948363,-0.05472637553583393,2
2004-07-02,75.89600372314453,15.079999923706055,-0.0005314910453806387,0.01072402647675963,0.11238816659503194,-0.11450385697685816,2
2004-07-06,75.23035430908203,16.25,-0.008770546292406589,-0.006033096905743385,0.11347658891700323,-0.03158526012858354,2
2004-07-07,75.45225524902344,15.8100004196167,0.0029496197642473465,-0.018050390250799464,0.09862987679278952,0.02729045269165109,2
2004-07-08,74.92779541015625,16.200000762939453,-0.006950883537360841,-0.026233949883987084,0.10049481778899338,0.07928051405141545,2
2004-07-09,75.12279510498047,15.779999732971191,0.00260250143163554,-0.01451954287855517,0.09673576855634758,0.025341090380004205,2
2004-07-12,75.15641784667969,14.960000038146973,0.000447570429883859,-0.018906382958380763,0.09455882004053905,-0.00531914387692578,2
2004-07-13,75.21021270751953,14.460000038146973,0.0007157720176285132,-0.008405358740594338,0.08855471880572419,-0.10018666379911567,2
2004-07-14,74.98158264160156,13.760000228881836,-0.003039880591842903,-0.01835630380856923,0.08441181770854385,-0.08571428209331067,2
2004-07-15,74.49750518798828,14.710000038146973,-0.006455951402454141,-0.024522265473393867,0.0866001445084283,-0.005409055031263987,2
2004-07-16,74.43695831298828,14.34000015258789,-0.0008127369479986601,-0.02385954128026402,0.08660612590823447,-0.05346531262955645,2
2004-07-19,74.12095642089844,15.170000076293945,-0.004245228435599602,-0.02983362982020854,0.08644970490425895,0.012008025878865958,2
2004-07-20,75.06226348876953,14.170000076293945,0.012699607686196712,-0.013781413375741569,0.09948897955510194,-0.07142858035643418,2
2004-07-21,73.67720031738281,16.40999984741211,-0.018452190315230044,-0.03682893198121939,0.11528809502019903,0.146750479819459,0
2004-07-22,73.87897491455078,15.75,0.0027386300822882514,-0.0424399353482694,0.10997937800090073,0.1266094789499923,2
2004-07-23,73.26034545898438,16.5,-0.008373552235692472,-0.047469401339064965,0.1121562285432169,0.11411205486157838,2
2004-07-26,73.11915588378906,17.299999237060547,-0.0019272305407617152,-0.044712127032629945,0.11180317318389653,0.138907157008888,2
2004-07-27,73.80494689941406,16.549999237060547,0.009379088247612577,-0.032437834551800826,0.1190387593890422,0.029869293799110963,2
2004-07-28,74.0268325805664,16.149999618530273,0.0030063795243255864,-0.03353217807556175,0.11837596236678719,0.04395600127756594,2
2004-07-29,74.34284210205078,15.680000305175781,0.004268851043173427,-0.034575982421517604,0.11758054034713065,0.09344491899088747,2
2004-07-30,74.52438354492188,15.319999694824219,0.0024419491875478094,-0.01859424938745402,0.10918493399083176,0.007894729412163404,2
2004-08-02,74.67900848388672,15.369999885559082,0.002074823455220365,-0.016035037150272102,0.1096972556209483,0.01923076679842306,2
2004-08-03,74.1008071899414,16.030000686645508,-0.007742487556862354,-0.015014512818853798,0.10876138475122527,-0.01353841928335342,2
2004-08-04,74.09408569335938,16.209999084472656,-9.070746779860084e-05,-0.01800038383453939,0.10792797471676115,0.0253003576369073,2
2004-08-05,72.88385772705078,18.31999969482422,-0.01633366489354038,-0.027278764468071093,0.11944561587686073,0.13086412543477532,0
2004-08-06,71.8416976928711,19.34000015258789,-0.014298914281987707,-0.04367645542906384,0.1268554413596273,0.22560205829270896,0
2004-08-09,71.94255065917969,18.889999389648438,0.0014038221471288637,-0.04276237851112519,0.12716517736699864,0.2627004907406576,2
2004-08-10,72.87037658691406,17.469999313354492,0.012896761641519427,-0.03111061698103046,0.13772149467582404,0.20816039192716662,2
2004-08-11,72.72245025634766,18.040000915527344,-0.0020299926732225693,-0.030129163798157665,0.13762254424314996,0.3110465563555669,2
2004-08-12,71.9290542602539,19.079999923706055,-0.010909918371796001,-0.034477005924602455,0.14062831714230833,0.2970768099406187,0
2004-08-13,72.07029724121094,17.979999542236328,0.001963642959157852,-0.0317941668415056,0.14120878787747076,0.25383538011968154,2
2004-08-16,72.81661987304688,17.56999969482422,0.010355481528514954,-0.017597405792294962,0.14694352231858962,0.15820696153329195,2
2004-08-17,73.22673797607422,17.020000457763672,0.005632204622274095,-0.02445337280523041,0.14029337585280294,0.20112917192129776,2
2004-08-18,73.97978210449219,16.229999542236328,0.010283731724660683,0.004106857831268407,0.13013833351887646,-0.010968940088330825,2
2004-08-19,73.76461791992188,16.959999084472656,-0.0029084187388711547,-0.0015478963366934995,0.1302422678691554,0.07682533869667663,2
2004-08-20,74.28235626220703,16.0,0.0070187897244611275,0.013950395631083135,0.12863861776069258,-0.030303030303030276,2
2004-08-23,74.09408569335938,15.880000114440918,-0.0025345260748472764,0.013333439066498531,0.12882256726731814,-0.08208087775967454,2
2004-08-24,74.19493865966797,15.329999923706055,0.001361147321879086,0.005284086997385362,0.12473187777193064,-0.0737159739936748,2
2004-08-25,74.69918823242188,14.979999542236328,0.006796279933148686,0.009082593816555962,0.12653776694269894,-0.07244582686872048,2
2004-08-26,74.69918823242188,14.90999984741211,0.0,0.004793280970909475,0.12574838482421477,-0.04910717109549445,2
2004-08-27,74.93450927734375,14.710000038146973,0.003150249025326568,0.005503242199577096,0.12593571455296473,-0.0398172107590401,2
2004-08-30,74.31596374511719,15.4399995803833,-0.008254481655938117,-0.004861402770871881,0.12930222894452031,0.004554306788901563,2
2004-08-31,74.7059326171875,15.289999961853027,0.005247444188543282,0.008166246093581409,0.1274769335486421,-0.04616348678069426,2
2004-09-01,74.84710693359375,14.90999984741211,0.0018897336725540725,0.010163041127881245,0.12756191320361684,-0.08019736647029174,2
2004-09-02,75.69429779052734,14.279999732971191,0.011318952617437095,0.03856052836832036,0.11632813062438929,-0.2205240190584944,2
2004-09-03,75.38500213623047,13.90999984741211,-0.004086115643120225,0.049321000994537734,0.102239138302166,-0.2807652669252534,2
2004-09-07,75.882568359375,14.069999694824219,0.006600334403988883,0.05476616639380416,0.10320693605166004,-0.2551614531795876,2
2004-09-08,75.69429779052734,14.0600004196167,-0.002481077972427359,0.03875266378300002,0.09730159515306618,-0.19519170164655397,2
2004-09-09,75.6270751953125,14.010000228881836,-0.0008880800427116808,0.03994124137355115,0.09676963265112787,-0.22339248792259292,2
2004-09-10,76.01702880859375,13.760000228881836,0.0051562699241529675,0.056833425524388526,0.08440539738191771,-0.2788259809275132,2
2004-09-13,76.26581573486328,13.170000076293945,0.003272778878216309,0.05821425267070057,0.08436515126415844,-0.267519443181483,2
2004-09-14,76.42044830322266,13.5600004196167,0.0020275475567841372,0.04949183903975385,0.0795773102118078,-0.22822990010573463,2
2004-09-15,75.84221649169922,14.640000343322754,-0.00756645406251899,0.03571753416736345,0.08606070495589523,-0.13983549062451883,2
2004-09-16,76.07080078125,14.390000343322754,0.0030139452685404855,0.028264731488454098,0.08019101174074908,-0.11337025574925197,2
2004-09-17,76.39421844482422,14.029999732971191,0.004251534889244013,0.03564853447430605,0.07910104394587773,-0.1727594050511453,2
2004-09-20,75.9350814819336,14.430000305175781,-0.006010100924355166,0.022249229869508502,0.08111718096156265,-0.09812498092651367,2
2004-09-21,76.2659683227539,13.65999984741211,0.004357496355607893,0.02931249652479595,0.08069452853312006,-0.13979850447293074,2
2004-09-22,75.31394958496094,14.739999771118164,-0.012482877471168718,0.015082038552870491,0.09466786704115274,-0.038486637672810686,2
2004-09-23,74.90886688232422,14.800000190734863,-0.00537858796237678,0.0028069736079319174,0.09424467146244123,-0.012015978438046915,2
2004-09-24,75.25321960449219,14.279999732971191,0.004596955427305094,0.007416832567798126,0.09554677253276235,-0.04225352923462744,2
2004-09-27,74.77384948730469,14.619999885559082,-0.006370094458508557,-0.0021440026976681237,0.09784336479103685,-0.0061182972368794,2
2004-09-28,75.1316909790039,13.829999923706055,0.004785650252766116,0.010976473866159298,0.09429465216896382,-0.10427459199693045,2
2004-09-29,75.509765625,13.210000038146973,0.0050321594132860525,0.010759962156306146,0.09415578867163109,-0.136036620594862,2
2004-09-30,75.45575714111328,13.34000015258789,-0.0007152516424820954,0.00813191360969423,0.09411895188710531,-0.105298438020891,2
2004-10-01,76.73182678222656,12.75,0.016911494754825007,0.013706831584202384,0.10425476702187082,-0.10714284044687794,2
2004-10-04,76.86009216308594,13.40999984741211,0.0016716059846120235,0.019567420376135125,0.1027402766313927,-0.03594536344247501,2
2004-10-05,76.90056610107422,13.949999809265137,0.0005265923686690321,0.013415436031079642,0.10058011985167872,-0.008528776699492369,2
2004-10-06,77.4272232055664,13.279999732971191,0.006848546521750931,0.022893737911865886,0.10212444964052603,-0.0554765763418642,2
2004-10-07,76.5968017578125,14.5,-0.010725186999786418,0.012822478722013475,0.11036777718341068,0.03497500093597594,2
2004-10-08,75.96212768554688,15.050000190734863,-0.00828590825857678,-0.0007222213747015704,0.11337811773649395,0.09374999566826725,2
2004-10-11,76.2726821899414,14.710000038146973,0.004088280750640605,9.003319523914755e-05,0.11372788717783874,0.11693241859770631,2
2004-10-12,75.97562408447266,15.050000190734863,-0.003894685448834645,-0.005820748616718663,0.11428896467572772,0.10988198562019535,2
2004-10-13,75.3072280883789,15.420000076293945,-0.008797505833589514,-0.007053965826260722,0.11540979271164213,0.053278669035478954,2
2004-10-14,74.69959259033203,16.43000030517578,-0.008068754002388268,-0.01802542075061142,0.11783174744041358,0.1417651086297318,2
2004-10-15,75.1181411743164,15.039999961853027,0.005603090585510673,-0.016703846135024736,0.11870727441322969,0.07198861354988373,2
2004-10-18,75.40174102783203,14.710000038146973,0.00377538433568958,-0.007023637081741363,0.11810810184441835,0.019404000488534967,2
2004-10-19,74.76709747314453,15.130000114440918,-0.008416828922467978,-0.019653206830944958,0.12007738138044505,0.10761349073567517,2
2004-10-20,74.61856842041016,14.850000381469727,-0.001986556356393554,-0.009233099158693414,0.11224878389596192,0.007462728090884996,2
2004-10-21,75.10466003417969,14.539999961853027,0.006514351910784866,0.0026137513488628805,0.11324286833444391,-0.017567582806154447,2
2004-10-22,74.26072692871094,15.279999732971191,-0.011236760875885432,-0.013188707154291657,0.11881516643836465,0.07002801251397028,2
2004-10-25,74.17292785644531,16.579999923706055,-0.0011823082791784234,-0.008036521256825191,0.11690681866216657,0.13406293115521595,2
2004-10-26,75.3072280883789,16.389999389648438,0.015292644698196689,0.002336392367690232,0.1284417099639567,0.1851048069461141,2
2004-10-27,76.21192169189453,15.720000267028809,0.01201337011706105,0.009298877583352683,0.13422329026761837,0.19000758680042562,2
2004-10-28,76.44148254394531,15.390000343322754,0.0030121383499399634,0.013063620857830305,0.13442883078096327,0.1536731759584855,2
2004-10-29,76.4280014038086,16.270000457763672,-0.00017635895704881666,-0.003959574418581968,0.11997623089343822,0.27607846727558205,2
2004-11-01,76.63728332519531,16.270000457763672,0.0027382885531832546,-0.002898888507937958,0.1202529670931792,0.2132737243023528,2
2004-11-02,76.66426849365234,16.18000030517578,0.0003521154102308355,-0.0030727681134531393,0.12024215886575845,0.1598566685592031,2
2004-11-03,77.62974548339844,14.039999961853027,0.012593572060575209,0.0026156469190989906,0.12624191728559575,0.05722893404846463,2
2004-11-04,78.68975830078125,13.970000267028809,0.01365472488389785,0.027324333326427475,0.1280088260628691,-0.03655170572215116,2
2004-11-05,79.1826171875,13.84000015258789,0.006263316819894893,0.042395988633765924,0.12378667416557464,-0.08039867261210254,2
2004-11-08,79.06787872314453,13.800000190734863,-0.0014490360186475426,0.03664741363417989,0.12417113938505758,-0.061862667916535385,2
2004-11-09,78.91254425048828,13.609999656677246,-0.0019645711401991006,0.038656084782538125,0.12317590367841476,-0.0956810973958735,2
2004-11-10,78.97332763671875,13.079999923706055,0.0007702626598571349,0.04868190798414984,0.11663598347659429,-0.15175098190727687,2
2004-11-11,79.57422637939453,13.039999961853027,0.007608882146133533,0.06525649765984665,0.1111086055252756,-0.20632990142153773,2
2004-11-12,80.20208740234375,13.329999923706055,0.007890256073061819,0.06767934015073296,0.11206024409558978,-0.11369681133538312,2
2004-11-15,80.399169921875,13.380000114440918,0.0024573240661749374,0.06627736741779389,0.11208427188601341,-0.09041467846750562,2
2004-11-16,79.82356262207031,13.210000038146973,-0.007159368689552581,0.06762954989314651,0.11042676234923827,-0.1269002023642677,2
2004-11-17,80.2976303100586,13.210000038146973,0.005938944246735467,0.07610789123763273,0.10896806395358266,-0.11043773072014162,2
2004-11-18,80.40591430664062,12.979999542236328,0.001348532903946209,0.07058489140418667,0.10873895436651604,-0.10729026297864497,2
2004-11-19,79.5120620727539,13.5,-0.011116747338732691,0.0707148362429062,0.10852475928114216,-0.11649213115693369,2
2004-11-22,79.89130401611328,12.970000267028809,0.004769615244192282,0.07709519261172137,0.10720784727104926,-0.21773218777375714,2
2004-11-23,80.01319885253906,12.670000076293945,0.0015257585030929999,0.06249029321112887,0.09830262920046026,-0.22696762976720808,2
2004-11-24,80.20277404785156,12.720000267028809,0.0023692990410479897,0.05236519782418081,0.09242939532741308,-0.19083969141477763,2
2004-11-26,80.14186096191406,12.779999732971191,-0.0007594885172070853,0.04840798863158424,0.0931575562352264,-0.1695906791505668,2
2004-11-29,79.77619171142578,13.300000190734863,-0.004562774636117539,0.04380842421780695,0.09601317888832074,-0.18254457181724248,2
2004-11-30,79.83035278320312,13.239999771118164,0.0006789127259076988,0.04166470051474347,0.09612785832302512,-0.18623236640412388,2
2004-12-01,80.73778533935547,12.970000267028809,0.011367011725686327,0.0531344904965787,0.10134170099893991,-0.19839307648962978,2
2004-12-02,80.80548858642578,12.979999542236328,0.0008385571487470322,0.04090884342402612,0.09433209456993241,-0.07549860559093602,2
2004-12-03,80.75128936767578,12.960000038146973,-0.0006707368484262233,0.026198213228900702,0.08405001467937388,-0.07229779596107666,2
2004-12-06,80.72420501708984,13.1899995803833,-0.00033540455883762643,0.01946876580170942,0.08213117774301995,-0.046965358745537866,2
2004-12-07,79.97254943847656,13.670000076293945,-0.009311402675989844,0.011441697057533728,0.08961277717970839,-0.009420298017691175,2
2004-12-08,80.43978881835938,13.1899995803833,0.0058424969963257745,0.019353634867268266,0.0909428585556967,-0.03085966839741161,2
2004-12-09,80.72420501708984,12.880000114440918,0.0035357651096363796,0.02217049012326311,0.09138920101717231,-0.015290505384687236,2
2004-12-10,80.80548858642578,12.760000228881836,0.0010069293258290202,0.015473128210644838,0.08811090963839636,-0.021472372223182323,2
2004-12-13,81.509765625,12.539999961853027,0.008715707941310935,0.016304790374047418,0.08903789466361614,-0.05926481368151337,2
2004-12-14,81.79414367675781,12.729999542236328,0.003488883197948933,0.017350598970590436,0.08936357977554685,-0.048580012454786936,2
2004-12-15,81.85504913330078,12.350000381469727,0.0007446187930477688,0.02544970989140971,0.08419254261529582,-0.0651021691289777,2
2004-12-16,81.80769348144531,12.270000457763672,-0.0005785306142611635,0.018805824848825647,0.08256232236694608,-0.07115818150407505,2
